array_path,enum_table,value,occurrence_count
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM MODEL UNKNOWN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM MODEL UNKNOWN.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM MODEL: UNKNOWN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM SLIM PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM SLIM X2,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T SLIM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T SLIM PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T SLIM X2 INSULIN PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T SLIM X2 PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T SLIM.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T-SLIM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T-SLIM X2,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T-SLIM X2 INSULIN PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T-SLIM X2.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T-SLIM X2.`,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T: SLIM PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T: SLIM PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T: SLIM X2,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T: SLIM X2 INSULIN PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T: SLIM X2 INSULIN PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T: SLIM X2 PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T: SLIM X2.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T: SLIM.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T:SLIM PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T:SLIM PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T:SLIM X2,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T:SLIM X2 INSULIN .,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T:SLIM X2 INSULIN PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TANDEM T:SLIM X2 INSULIN PUMP,",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T:SLIM X2 INSULIN PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T:SLIM X2 PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T:SLIM X2 PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM T:SLIM X2.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM PUMP .,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TANDEM TSLIM PUMP,",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM X2,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM X2 INSULIN PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM X2 INSULIN PUMP. THERAPY START DATE:,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM X2 PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM X2 PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM X2.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TANDEM TSLIM,",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM TSLIM.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TANDEM.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TANGO INFINITY, SN (B)(6)",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TAPERED SPACER ARTICUL/EZE +0,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TAPERED SPACER ARTICUL/EZE +0.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TAPERFIT STEM: 588.4500, LOT UNKNOWN",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TARGET COIL (STRYKER),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TARGET COIL (STRYKER).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TARGET COILS (STRYKER),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TATTOO INK,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TATTOO INK.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TAXOL, MFR UNK",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TAYLENOL 2 TABLETS 200 MG,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TAZOBACTAM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TB ON IMPL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TCR75,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TCR75 LOT 175D55 AND 161D66,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TCR75(X2),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TCR75(X5),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TCR75.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TCRIS RESECTOSCOPE: SN UNK,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TD-SB400 SONICBEAT TRANSDUCER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TD-SB400.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TDL481621V LEAD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TEEHA455 AND HEALING COLLAR,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TEEHA475 LOT NUMBER1270929,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TEHA3383,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELEFLEX ARROW CATHETER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELEMETRY UNITS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELESCOPE (A22001A).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELESCOPE (ATLANTIS?) ON IMPL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELESCOPE CROWN ON IMPL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELESCOPE CROWN ON IMPL. FRAGMENT,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELESCOPE CROWN.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELESCOPE ON IMPL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELESKOP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TELSCOPE ON IMPL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TEMPBASE ON IMPL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TEMPORARY CGM FOR 1 MONTH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TEMPORARY CROWN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TEMPORARY DENTURE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL (RA),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL 2088TC/46,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL ACTIVE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL LEAD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL LEADS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL MRI,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL RA LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL RA LEAD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL SDX,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL SDX LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL ST,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL STS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL STS LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL STS RA LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL STS RA LEAD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL STS.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRIL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRILACTIVE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDRILLEADS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENDTRIL STS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENKHOFF CATHETER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TENSION RING.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO 5F SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO 5F SHORT SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO 6F RSS604.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO 6F SHORT SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TERUMO 8FR PUNCTURE SHEATH, AMPLAZE GUIDEWIRE",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO DESTINATION 6F-45CM.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO GLIDESHEATH SLENDER: 60-1065,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TERUMO GLIDEWIRE 0.035"" 260CM.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO GLIDEWIRE ADVANTAGE GUIDE WIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO GUIDEWIRE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO INTRODUCER RADIOFOCUS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO RELAY THORACIC GRAFTS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO RUNTHROUGH .014 GUIDE WIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO SHEATH AND PERCLOSE DEVICE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO SHORT 8FR RADIFOCUS INTRODUCER SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO SHORT SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO STIFF WIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO WIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TERUMO/RADIFOCUS 0.035 INCH 260 CM WIRE GUIDE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TESTOSTERONE 100 MCG SQ QW.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TESTOSTERONE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFL LASER FOOTSWITCH- WIRELESS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFL-FBX200BS (200 MICRON SINGLE USE FIBER).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFL-PLS SUPERPULSED LASER SYSTEM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA END CAP EXTENS. 0 TAN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA END CAP EXTENS. 0 TAN.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA FEM NAIL Ø10 125° L170 TIMO15,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA FEM NAIL Ø10 LE 125° L235 TIMO15,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA FEM NAIL Ø10 R 130° L235 TIMO15,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA FEM NAIL Ø11 LE 130° L235 TIMO15,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA FEM NAIL Ø9 R 125° L235 TIMO15.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA HELICAL BLADE PERF L110 TAN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA HELICAL BLADE PERF L90 TAN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA SET 01,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TFNA SET 01.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THE ELITE MAIN BODY,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THE F&P RT266 DUAL HEATED INFANT CIRCUIT KIT,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THE IMPLANT TO BE REMOVED IS AS FOLLOWS (B)(4).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THERAPEUTIC INJECTION,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THERASPHERE Y-90 (11 GBQ) US,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THERASPHERE Y-90 (11 GBQ) US.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THERASPHERE Y-90 (18.5 GBQ) US.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THERASPHERE Y-90 (3 GBQ) CE MARK,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THERASPHERE Y-90 (3 GBQ) CE MARK.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"THIAMINE, MFR SANDOZ",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THINKI RIGHT VENTRICULAR LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"THMCL SMTCH SF BID, TC, D-F",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"THMCL SMTCH SF BID, TC, D-F.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THREADED DRILL GUIDE 2 F/SCREW 2.7 F/VA+.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THREE MITRACLIPS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THRUWAY GUIDEWIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,THRUWAY GUIDEWIRE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"THUNDERBEAT, TB-0535FCS, SN- (B)(6)",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TI DESIGN 68012042,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TI DESIGN.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TI MATRIXMIDFACE ADAPTION PL/20 H/0.5,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TI MATRIXMIDFACE EMERGENCY SCREW 4MM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIBASE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIBASE REF: (B)(4),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIBIAL NAIL ADVANCED Ø10 L 345,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIBIAL NAIL ADVANCED Ø10 L 360,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIBIAL NAIL ADVANCED Ø9 L 375,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIDESIGN 25334 / 1 EA,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TIDESIGN 3.5/4.0 - Ø 5.5,1.5MMART 24287",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TIDESIGN 4.5/5.0 -Ø6.5,1.5MMART 24237",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIDESIGN ABUTMENT - 24287,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TIDESIGN ABUTMENT 1,5MM REF: 24235",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIDESIGN EV 25343,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIDESIGN EV 4.2 25339,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TINED LEAD (1201),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TINED LEAD - 1201,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TINED LEAD - 1201.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TINED LEAD, 1201",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TINED LEAD, 1201.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TINED LEAD, MODEL 1201",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TINED LEAD, MODEL 1201.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TIRING 137MCG,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TISSEEL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TITANIUM ADAPTER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TITANIUMBASE  (M) 2MMPRODUCT NUMBER: 68012089,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TITANIUMBASE EV AND CEREC CROWN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF TYPE 260V.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-260V/UNKNOWN SERIAL NO.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-290V,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q190.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q190V,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q190V  S/N UNKNOWN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q190V (EVIS EXERA III DUODENOVIDEOSCOPE),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q190V S/N : UNKNOWN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q190V.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q190V/UNKNOWN SERIAL NO.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q290V,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q290V - EVIS LUCERA ELITE DUODENOVIDEOSCOPE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q290V EVIS LUCERA ELITE DUODENOVIDEOSCOPE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TJF-Q290V,SN: (B)(6)",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q290V-EVIS LUCERA ELITE DUODENOVIDEOSCOPE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q290V.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TJF-Q290VFG-V435PBD-VC431Q-1840-25,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TL300 - COLD LIGHT FOUNTAIN POWER LED 300,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TLEAD1058-50B (LN 94571491).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TLEAD1058-50B (LOT 94568362),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TLEAD1058-50B (LOT 94570662),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TLEAD1058-50B LN 94574343,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TLEAD1058-50B LOT NO 94567692,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TLEAD1058-70B (LOT 94537496),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TLEAD1058-70B (LOT: 94569731).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TMTWB10, IMP TM 4.7MM MTX FULL, 10.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TOO MANY TO LIST.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TOPOTECAN, MFR UNK.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TORADOL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TORQUE HDLE ADAPTER, 10MM HEX.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TORUS PERIPHERAL STENT GRAFT (LN M087029).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TORVAST,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TOTAL 30.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TOTAL PARENTERAL NUTRITION (TPN),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TOTAL PARENTERAL NUTRITION (TPN), MFR UNK",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TOTAL PARENTERAL NUTRITION (TPN), MFR UNK.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TOTAL PARENTERAL NUTRITION AND LIPIDS, UNK MFR",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TOTAL PARENTERAL NUTRITION, UNK MFR",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TOTAL PARENTERAL NUTRITION, UNK MFR.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TOTAL PARENTERAL NUTRITION. THERAPY END DATE:,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TOUCHCARE PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TPN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TPN, UNK MFR.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TPN.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TR45G,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TR45G LOT U40L2M,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TR45W,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TR45W.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRACHEOSTOMY,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRAK¿ MICROCATHETER (STRYKER),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRAMADOL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRAMADOL 50 MG,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRAMADOL AND TYLENOL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRAMADOL AND TYLENOL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRANS-RAY 7FR. 34CC IAB.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRANSFER SET,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRANSFER SET.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRANSFORM BALLOON (STRYKER).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRANSMITTER ASSEMBLY SN:(B)(6) LN:01001-DT,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TRANSMITTER SN: (B)(6), LN: 00949OUS-DT",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TRANSPLANT TUBING, UNK MFR",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRANSPORT MONITOR,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRAXCESS 14 GUIDEWIRE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRAXCESS GUIDEWIRE (MICROVENTION).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TREMFYA 100 MG/ML ONE-PRESS, 100 MG/ML.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TREPAN (B)(6),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TREPHINE BUR 25867 (IMPLANT IS STUCK INSIDE),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"TREPHINE DRILL 5.4, 6-13 - 25888",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TREPHINE DRILL REF NUMBER :22885,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRI-LOCK BPS SZ 8 STD OFFSET,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,TRIAGE METERPRO PN:55070 SN: (B)(6).,-
